Unnamed: 0,pdf,authors,titles,number,available,filename
25,https://psb.stanford.edu/psb-online/proceedings/psb24/piekos.pdf,"Jacqueline A. Piekos and Jeewoo Kim, Jacob M. Keaton, Jacklyn N. Hellwege, Todd L. Edwards and Digna R. Velez Edwards",Evaluating the Relationships Between Genetic Ancestry and the Clinical Phenome,25.0,True,2024\25_main_body.txt
26,https://psb.stanford.edu/psb-online/proceedings/psb24/bonet.pdf,"David Bonet, May Levin, Daniel Mas Montserrat, Alexander G. Ioannidis",Machine Learning Strategies for Improved Phenotype Prediction in Underrepresented Populations,26.0,True,2024\26_main_body.txt
27,https://psb.stanford.edu/psb-online/proceedings/psb24/jun.pdf,"Inyoung Jun, Sarah E. Ser, Scott A. Cohen, Jie Xu, Robert J. Lucero, Jiang Bian, Mattia Prosperi",Quantifying Health Outcome Disparity in Invasive Methicillin-Resistant Staphylococcus aureus Infection using Fairness Algorithms on Real-World Data,27.0,True,2024\27_main_body.txt
28,https://psb.stanford.edu/psb-online/proceedings/psb24/rhead.pdf,"Brooke Rhead, Paige E. Haffener, Yannick Pouliot, Francisco M. De La Vega",Imputation of Race and Ethnicity Categories Using Genetic Ancestry from Real-World Genomic Testing Data,28.0,True,2024\28_main_body.txt
29,https://psb.stanford.edu/psb-online/proceedings/psb24/song.pdf,"Jiarong Song, Josh Lamstein, Vivek Gopal Ramaswamy, Michelle Webb, Gabriel Zada, Steven Finkbeiner, David W. Craig",Enhancing Spatial Transcriptomics Analysis by Integrating Image-Aware Deep Learning Methods,29.0,True,2024\29_main_body.txt
30,https://psb.stanford.edu/psb-online/proceedings/psb24/azher.pdf,"Zarif L. Azher, Michael Fatemi, Yunrui Lu, Gokul Srinivasan, Alos B. Diallo, Brock C. Christensen, Lucas A. Salas, Fred W. Kolling IV, Laurent Perreard, Scott M. Palisoul, Louis J. Vaickus, Joshua J. Levy",Spatial Omics Driven Crossmodal Pretraining Applied to Graph-based Deep Learning for Cancer Pathology Analysis,30.0,True,2024\30_main_body.txt
31,https://psb.stanford.edu/psb-online/proceedings/psb24/srinivasan.pdf,"Gokul Srinivasan, Matthew J. Davis, Matthew R. LeBoeuf, Michael Fatemi, Zarif L. Azher, Yunrui Lu, Alos B. Diallo, Marietta K. Saldias Montivero, Fred W. Kolling IV, Laurent Perrard, Lucas A. Salas, Brock C. Christensen, Thomas J. Palys , Margaret R. Karagas, Scott M. Palisoul, Gregory J. Tsongalis, Louis J. Vaickus, Sarah M. Preum, Joshua J. Levy",Potential to Enhance Large Scale Molecular Assessments of Skin Photoaging through Virtual Inference of Spatial Transcriptomics from Routine Staining,31.0,True,2024\31_main_body.txt
32,https://psb.stanford.edu/psb-online/proceedings/psb24/wu.pdf,"Eric Wu, Zhenqin Wu, Aaron T. Mayer, Alexandro E. Trevino, James Zou",PEPSI: Polarity Measurements from Spatial Proteomics Imaging Suggest Immune Cell Engagement,32.0,True,2024\32_main_body.txt
33,https://psb.stanford.edu/psb-online/proceedings/psb24/sapoval.pdf,"Nicolae Sapoval, Marko Tanevski, Todd J. Treangen",KombOver: Efficient K-Core and K-Truss Based Characterization of Perturbations Within the Human Gut Microbiome,33.0,True,2024\33_main_body.txt
34,https://psb.stanford.edu/psb-online/proceedings/psb24/zhang.pdf,"Zhihan Zhang, Christiana Wang, Ziyin Zhao, Ziyue Yi, Arda Durmaz, Jennifer S. Yu, Gurkan Bebek",nSEA: n-Node Subnetwork Enumeration Algorithm Identifies Lower Grade Glioma Subtypes with Altered Subnetworks and Distinct Prognostics,34.0,True,2024\34_main_body.txt
35,https://psb.stanford.edu/psb-online/proceedings/psb24/fukutani.pdf,"Kiyoshi Ferreira Fukutani, Thomas H. Hampton, Carly A. Bobak, Todd A. MacKenzie, Bruce A. Stanton",Application of Quantile Discretization and Bayesian Network Analysis to Publicly Available Cystic Fibrosis Data Sets,35.0,True,2024\35_main_body.txt
36,https://psb.stanford.edu/psb-online/proceedings/psb24/sufriyana.pdf,"Herdiantri Sufriyana, Yu-Wei Wu, Emily Chia-Yu Su",Low- and High-Level Information Analyses of Transcriptome Connecting Endometrial-Decidua-Placental Origin of Preeclampsia Subtypes: A Preliminary Study,36.0,True,2024\36_main_body.txt
37,https://psb.stanford.edu/psb-online/proceedings/psb24/maas.pdf,"Zachary Maas, Rutendo Sigauke, Robin Dowelli",Deconvolution of Nascent Sequencing Data Using Transcriptional Regulatory Elements,37.0,True,2024\37_main_body.txt
38,https://psb.stanford.edu/psb-online/proceedings/psb24/dannenfelser.pdf,"Ruth Dannenfelser, Vicky Yao",Splitpea: Quantifying Protein Interaction Network Rewiring Changes Due to Alternative Splicing in Cancer,38.0,True,2024\38_main_body.txt
39,https://psb.stanford.edu/psb-online/proceedings/psb24/cardone.pdf,"Kathleen M. Cardone, Scott Dudek, Karl Keat, Yuki Bradford, Zinhle Cindi, Eric S. Daar, Roy Gulick, Sharon A. Riddler, Jeffrey L. Lennox, Phumla Sinxadi, David W. Haas, Marylyn D. Ritchie",Lymphocyte Count Derived Polygenic Score and Interindividual Variability in CD4 T-cell Recovery in Response to Antiretroviral Therapy,39.0,True,2024\39_main_body.txt
40,https://psb.stanford.edu/psb-online/proceedings/psb24/kember_v2.pdf,"Rachel Kember, Shefali Verma, Anurag Verma, Brenda Xiao, Anastasia Lucas, Colleen Kripke, Renae Judy, Jinbo Chen, Scott Damrauer, Daniel Rader, Marylyn Ritchie",Polygenic Risk Scores for Cardiometabolic Traits Demonstrate Importance of Ancestry for Predictive Precision Medicine,40.0,True,2024\40_main_body.txt
41,https://psb.stanford.edu/psb-online/proceedings/psb24/huang.pdf,"Can Huang, Pei Fen Kuan",intCC: An Efficient Weighted Integrative Consensus Clustering of Multimodal Data,41.0,True,2024\41_main_body.txt
42,https://psb.stanford.edu/psb-online/proceedings/psb24/workshop_llm.pdf,"Cecilia Arighi, Steven Brenner, Zhiyong Lu",Large Language Models (LLMs) and ChatGPT for Biomedicine,42.0,True,2024\42_main_body.txt
43,https://psb.stanford.edu/psb-online/proceedings/psb24/workshop_practappr.pdf,"Daphne O. Martschenko, Nicole Martinez-Martin, Meghan Halley","Practical Approaches to Enhancing Fairness, Social Responsibility and the Inclusion of Diverse Viewpoints in Biomedicine",43.0,True,2024\43_main_body.txt
44,https://psb.stanford.edu/psb-online/proceedings/psb24/workshop_riskpred.pdf,"Ruowang Li, Rui Duan, Lifang He, Jason H. Moore","Risk prediction: Methods, Challenges, and Opportunities",44.0,True,2024\44_main_body.txt
45,https://psb.stanford.edu/psb-online/proceedings/psb24/workshop_stat.pdf,"Brooke L Fridley, Simon Vandekar, Inna Chervoneva, Julia Wrobel, Siyuan Ma",Statistical Analysis of single-cell protein data,45.0,True,2024\45_main_body.txt
46,https://psb.stanford.edu/psb-online/proceedings/psb24/workshop_tools.pdf,"Mengzhou Hu, Xikun Zhang, Andrew Latham, Andrej Sali, Trey Ideker, and Emma Lundberg",Tools for assembling the cell: Towards the era of cell structural bioinformatics,46.0,True,2024\46_main_body.txt
47,https://psb.stanford.edu/psb-online/proceedings/psb24/erratum-v3_HM.pdf,"Hiral Master, Aymone Kouame, Kayla Marginean, Melissa Basford, Paul Harris, Michelle Holko",How Fitbit data are being made available to registered researchers in All of Us Research Program,47.0,True,2024\47_main_body.txt
0,https://psb.stanford.edu/psb-online/proceedings/psb18/chen.pdf,"Xintong Chen, Sander Houten, Kimaada Allette, Robert P. Sebra, Gustavo Stolovitzky, Bojan Losic",Characterization of drug-induced splicing complexity in prostate cancer cell line using long read technology,0.0,True,2018\0_main_body.txt
1,https://psb.stanford.edu/psb-online/proceedings/psb18/greenside.pdf,"Peyton Greenside, Maureen Hillenmeyer, Anshul Kundaje",Prediction of protein-ligand interactions from paired protein sequence motifs and ligand substructures,1.0,True,2018\1_main_body.txt
2,https://psb.stanford.edu/psb-online/proceedings/psb18/hodos.pdf,"Rachel Hodos, Ping Zhang, Hao-Chih Lee, Qiaonan Duan, Zichen Wang, Neil R. Clark, Avi Ma’ayan, Fei Wang, Brian Kidd, Jianying Hu, David Sontag, Joel Dudley",Cell-specific prediction and application of drug-induced gene expression,2.0,True,2018\2_main_body.txt
3,https://psb.stanford.edu/psb-online/proceedings/psb18/luo.pdf,"Yunan Luo, Sheng Wang, Jinfeng Xiao, Jian Peng",Large-scale integration of heterogeneous pharmacogenomic data for identifying drug mechanism of action,3.0,True,2018\3_main_body.txt
4,https://psb.stanford.edu/psb-online/proceedings/psb18/mallory.pdf,"Emily K. Mallory, Ambika Acharya, Stefano E. Rensi, Peter J Turnbaugh, Roselie A. Bright, Russ B. Altman",Chemical reaction vector embeddings: towards predicting drug metabolism in the human gut microbiome,4.0,True,2018\4_main_body.txt
5,https://psb.stanford.edu/psb-online/proceedings/psb18/smith.pdf,"Milo R. Smith, Benjamin S. Glicksberg, Li Li, Rong Chen, Hirofumi Morishita, Joel T. Dudley",Loss-of-function of neuroplasticity-related genes confers risk for human neurodevelopmental disorders,5.0,True,2018\5_main_body.txt
6,https://psb.stanford.edu/psb-online/proceedings/psb18/way.pdf,"Gregory P. Way, Casey S. Greene",Extracting a biologically relevant latent space from cancer transcriptomes with variational autoencoders,6.0,True,2018\6_main_body.txt
7,https://psb.stanford.edu/psb-online/proceedings/psb18/xu.pdf,"Jielin Xu, Kelly Regan-Fendt, Siyuan Deng, William E. Carson III, Philip R.O. Payne, Fuhai Li",Diffusion mapping of drug targets on disease signaling network elements reveals drug combination strategies,7.0,True,2018\7_main_body.txt
8,https://psb.stanford.edu/psb-online/proceedings/psb18/agrawal.pdf,"Monica Agrawal, Marinka Zitnik, Jure Leskovec",Large-scale analysis of disease pathways in the human interactome,8.0,True,2018\8_main_body.txt
9,https://psb.stanford.edu/psb-online/proceedings/psb18/beaulieu-jones.pdf,"Brett K. Beaulieu-Jones, Patryk Orzechowski, Jason H. Moore",Mapping patient trajectories using longitudinal extraction and deep learning in the MIMIC-III Critical Care Database,9.0,True,2018\9_main_body.txt
10,https://psb.stanford.edu/psb-online/proceedings/psb18/callahan.pdf,"Tiffany J. Callahan, William A. Baumgartner Jr., Michael Bada, Adrianne L. Stefanski, Ignacio Tripodi, Elizabeth K. White, Lawrence E. Hunter",OWL-NETS: Transforming OWL representations for improved network inference,10.0,True,2018\10_main_body.txt
11,https://psb.stanford.edu/psb-online/proceedings/psb18/glicksberg.pdf,"Benjamin S. Glicksberg, Riccardo Miotto, Kipp W. Johnson, Khader Shameer, Li Li, Rong Chen, Joel T. Dudley",Automated disease cohort selection using word embeddings from Electronic Health Records,11.0,True,2018\11_main_body.txt
12,https://psb.stanford.edu/psb-online/proceedings/psb18/harrington.pdf,"Lia X. Harrington, Gregory P. Way, Jennifer A. Doherty, Casey S. Greene",Functional network community detection can disaggregate and filter multiple underlying pathways in enrichment analyses,12.0,True,2018\12_main_body.txt
13,https://psb.stanford.edu/psb-online/proceedings/psb18/jeong.pdf,"Hyun-Hwan Jeong, Hari Krishna Yalamanchili, Caiwei Guo, Joshua M. Shulman, Zhandong Liu",An ultra-fast and scalable quantification pipeline for transposable elements from next generation sequencing data,13.0,True,2018\13_main_body.txt
14,https://psb.stanford.edu/psb-online/proceedings/psb18/johnson.pdf,"Kipp W. Johnson, Benjamin S. Glicksberg, Rachel Hodos, Khader Shameer, Joel T. Dudley",Causal inference on electronic health records to assess blood pressure treatment targets: An application of the parametric g formula,14.0,True,2018\14_main_body.txt
15,https://psb.stanford.edu/psb-online/proceedings/psb18/olson.pdf,"Randal S. Olson, William La Cava, Zairah Mustahsan, Akshay Varik, Jason H. Moore",Data-driven advice for applying machine learning to bioinformatics problems,15.0,True,2018\15_main_body.txt
16,https://psb.stanford.edu/psb-online/proceedings/psb18/petkovic.pdf,"Dragutin Petkovic, Russ B. Altman, Mike Wong, Arthur Vigil",Improving the explainability of Random Forest classifier – user centered approach,16.0,True,2018\16_main_body.txt
17,https://psb.stanford.edu/psb-online/proceedings/psb18/shoemaker.pdf,"Katherine Shoemaker, Brian P. Hobbs, Karthik Bharath, Chaan S. Ng, Veerabhadran Baladandayuthapani",Tree-based methods for characterizing tumor density heterogeneity,17.0,True,2018\17_main_body.txt
18,https://psb.stanford.edu/psb-online/proceedings/psb18/veturi.pdf,"Yogasudha Veturi, Marylyn D. Ritchie",How powerful are summary-based methods for identifying expression-trait associations under different genetic architectures?,18.0,True,2018\18_main_body.txt
19,https://psb.stanford.edu/psb-online/proceedings/psb18/madhavan.pdf,"Subha Madhavan, Deborah Ritter, Christine Micheel, Shruti Rao, Angshumoy Roy, Dmitriy Sonkin, Matthew McCoy, Malachi Griffith, Obi L Griffith, Peter Mcgarvey, Shashikant Kulkarni on Behalf of the ClinGen Somatic Working Group",ClinGen Cancer Somatic Working Group – Standardizing and democratizing access to cancer molecular diagnostic data to drive translational research,19.0,True,2018\19_main_body.txt
20,https://psb.stanford.edu/psb-online/proceedings/psb18/moore.pdf,"Jason H. Moore, Maksim Shestov, Peter Schmitt, Randal S. Olson",A heuristic method for simulating open-data of arbitrary complexity that can be used to compare and evaluate machine learning methods,20.0,True,2018\20_main_body.txt
21,https://psb.stanford.edu/psb-online/proceedings/psb18/sharma.pdf,"Vivekanand Sharma, Indra Neil Sarkar",Identifying natural health product and dietary supplement information within adverse event reporting systems,21.0,True,2018\21_main_body.txt
22,https://psb.stanford.edu/psb-online/proceedings/psb18/tenenbaum.pdf,"Jessica D. Tenenbaum, Colette Blach",Best practices and lessons learned from reuse of 4 patient-derived metabolomics datasets in Alzheimer’s disease,22.0,True,2018\22_main_body.txt
23,https://psb.stanford.edu/psb-online/proceedings/psb18/vanhorn.pdf,"John Darrell Van Horn, Lily Fierro, Jeana Kamdar, Jonathan Gordon, Crystal Stewart, Avnish Bhattrai, Sumiko Abe, Xiaoxiao Lei, Caroline O’Driscoll, Aakanchha Sinha, Priyambada Jain, Gully Burns, Kristina Lerman, José Luis Ambite",Democratizing data science through data science training,23.0,True,2018\23_main_body.txt
24,https://psb.stanford.edu/psb-online/proceedings/psb18/adhikari.pdf,"Bhim M. Adhikari, Neda Jahanshad, Dinesh Shukla, David C. Glahn, John Blangero, Richard C. Reynolds, Robert W. Cox, Els Fieremans, Jelle Veraart, Dmitry S. Novikov, Thomas E. Nichols, L. Elliot Hong, Paul M. Thompson, Peter Kochunov",Heritability estimates on resting state fMRI data using the ENIGMA analysis pipeline,24.0,True,2018\24_main_body.txt
25,https://psb.stanford.edu/psb-online/proceedings/psb18/chidester.pdf,"Benjamin Chidester, Minh N. Do, Jian Ma",Discriminative bag-of-cells for imaging-genomics,25.0,True,2018\25_main_body.txt
26,https://psb.stanford.edu/psb-online/proceedings/psb18/han.pdf,"Lichy Han, Maulik R. Kamdar",MRI to MGMT: Predicting methylation status in glioblastoma patients using convolutional recurrent neural networks,26.0,True,2018\26_main_body.txt
27,https://psb.stanford.edu/psb-online/proceedings/psb18/huang.pdf,"Chenglong Huang, Albert Zhang, Guanghua Xiao",Deep integrative analysis for survival prediction,27.0,True,2018\27_main_body.txt
28,https://psb.stanford.edu/psb-online/proceedings/psb18/huo.pdf,"Zhouyuan Huo, Dinggang Shen, Heng Huang",Genotype-Phenotype association study via new multi-task learning model,28.0,True,2018\28_main_body.txt
29,https://psb.stanford.edu/psb-online/proceedings/psb18/miller.pdf,"Jason E. Miller, Manu K. Shivakumar, Shannon L. Risacher, Andrew J. Saykin, Seunggeun Lee, Kwangsik Nho, Dokyoon Kim, for the Alzheimer’s Disease Neuroimaging Initiative (ADNI)",Codon bias among synonymous rare variants is associated with Alzheimer’s disease imaging  biomarker,29.0,True,2018\29_main_body.txt
30,https://psb.stanford.edu/psb-online/proceedings/psb18/srivastava.pdf,"Arunima Srivastava, Chaitanya Kulkarni, Parag Mallick, Kun Huang, Raghu Machiraju",Building trans-omics evidence: using imaging and ‘omics’ to characterize cancer profiles,30.0,True,2018\30_main_body.txt
31,https://psb.stanford.edu/psb-online/proceedings/psb18/berghout.pdf,"Joanne Berghout, Qike Li, Nima Pouladi, Jianrong Li, Yves A. Lussier",Single subject transcriptome analysis to identify functionally signed gene set or pathway activity,31.0,True,2018\31_main_body.txt
32,https://psb.stanford.edu/psb-online/proceedings/psb18/chi.pdf,"Chih-Lin Chi, Lu He, Kourosh Ravvaz, John Weissert, Peter J. Tonellato",Using simulation and optimization approach to improve outcome through warfarin precision treatment,32.0,True,2018\32_main_body.txt
33,https://psb.stanford.edu/psb-online/proceedings/psb18/fish.pdf,"Alexandra E. Fish, Dana C. Crawford, John A. Capra, William S. Bush",Local ancestry transitions modify snp-trait associations,33.0,True,2018\33_main_body.txt
34,https://psb.stanford.edu/psb-online/proceedings/psb18/li.pdf,"Anika Gupta, Min Woo Sun, Kelley M. Paskov, Nate T. Stockham, Jae-Yoon Jung, Dennis P. Wall",Evaluation of PrediXcan for prioritizing GWAS associations and predicting gene expression,34.0,True,2018\34_main_body.txt
